--ICPC-2n DAT bl 154b file with filename: AMF-v01-TXT_CSV.txt
--(Interncode: V403e) version Sep 29 2008  8:09AM
--This file is generated by KITH AS  Norway Dr.Terje Sagen 2008-09-29 08:09:45.130
--This file can be downloaded from http://www.kith.no/ICPC2e
--It contains 3797 rows
--Columns: Nivaa,AMF_Code,Decription_no,Level_code
"6","1202020002","Propyn (metylacetylen)","1202020002"
"6","1202020003","Butyn (etylacetylen)","1202020003"
"6","1202029999","Andre alkyner","1202029999"
"6","1202999999","Andre umettede alifatiske kullvannstoff forbindelser","1202999999"
"6","1203010001","Cyklopropan","1203010001"
"6","1203010002","Cyklopropan","1203010002"
"6","1203010003","Cyklohexan","1203010003"
"6","1203010004","Cyklobutan","1203010004"
"6","1203010005","Metylcyklohexan","1203010005"
"6","1203010006","Dekalin, dekahydronaftalen","1203010006"
"6","1203019999","Annet cykloalkan","1203019999"
"6","1203999999","Andre mettede alicykliske kullvannstoff forbindelser","1203999999"
"6","1204010001","Cyklopentadien","1204010001"
"6","1204010002","Cyklopenten","1204010002"
"6","1204010003","Dicyklopentadien","1204010003"
"6","1204010004","Cyklohexen","1204010004"
"6","1204019999","Andre cykloalkener","1204019999"
"6","1204020001","a-Pinen","1204020001"
"6","1204020002","a-Pinen","1204020002"
"6","1204029999","Andre terpener","1204029999"
"6","1204999999","Andre umettede alicykliske kullvannstoff forbindelser","1204999999"
"6","1205010001","Benzen, benzol","1205010001"
"6","1205010002","Toluen, metylbenzen","1205010002"
"6","1205010003","Xylen, xylol, dimetylbensen (o-xylen, m-xylen, p-xylen)","1205010003"
"6","1205010004","Etylbenzen","1205010004"
"6","1205010005","Kumen, isopropylbenzen, kumol","1205010005"
"6","1205010006","Styren, styrol","1205010006"
"6","1205010007","Vinyltoluen, metylstyren","1205010007"
"6","1205019999","Andre monocykliske forbindelser","1205019999"
"6","1205020001","Naftalen (naftalin)","1205020001"
"6","1205020002","Tetralin, tetrahydronaftalen","1205020002"
"6","1205020003","Antracen","1205020003"
"6","1205020004","Dibensantracen","1205020004"
"6","1205020005","Fenantren","1205020005"
"6","1205020006","Metylcholantren","1205020006"
"6","1205020007","Pyren","1205020007"
"6","1205020008","Benzantracen","1205020008"
"6","1205020009","Benzpyren","1205020009"
"6","1205020010","Bifenyl, difenyl","1205020010"
"6","1205020011","Terfenyl","1205020011"
"6","1205029999","Andre polycykliske forbindelser","1205029999"
"6","1205999999","Andre aromatiske hydrokarboner","1205999999"
"6","1206010001","Etylenimin, aziridin","1206010001"
"6","1206010002","Propylenimin","1206010002"
"6","1206019999","Andre iminer","1206019999"
"6","1206040001","Pyrrolidin, tetrahydropyrrol","1206040001"
"6","1206040002","Pyrrolpyrazin","1206040002"
"6","1206049999","Andre pyrroler","1206049999"
"6","1206060001","Merkaptobenztiazol","1206060001"
"6","1206069999","Andre tiazoler og isotiazoler","1206069999"
"6","1206100001","2H-pyran, dihydropyran","1206100001"
"6","1206109999","Andre pyraner","1206109999"
"6","1206110001","Morfolin, tetrahydro-1,4-oxazin","1206110001"
"6","1206119999","Andre oxaziner","1206119999"
"6","1206120001","Dibenzodioxin","1206120001"
"6","1206129999","Andre dioxiner","1206129999"
"6","1206130001","Vinylpyridin","1206130001"
"6","1206130002","Piperidin, hexahydropyridin","1206130002"
"6","1206130003","Pikoliner, metylpyridiner","1206130003"
"6","1206130004","Lutidiner, dimetylpyridiner","1206130004"
"6","1206130005","Kollidiner (trimetylpyridiner, metyletylpyridiner)","1206130005"
"6","1206130006","Pyridinjodhydrat","1206130006"
"6","1206130007","Pyridinklorhydrat","1206130007"
"6","1206139999","Andre pyridiner","1206139999"
"6","1206140001","Piperazin","1206140001"
"6","1206149999","Andre pyridaziner, pyrimidiner, pyraziner, diaziner","1206149999"
"6","1206999999","Andre heterocykliske forbindelser","1206999999"
"6","1207010101","Trifluormetan","1207010101"
"6","1207010199","Andre fluorerte derivater","1207010199"
"6","1207010201","Klormetan, metylklorid, monoklormetan","1207010201"
"6","1207010202","Metylenklorid, diklormetan","1207010202"
"6","1207010203","Kloroform, triklormetan","1207010203"
"6","1207010204","Koltetraklorid, tetraklormetan","1207010204"
"6","1207010205","Etylklorid, monokloretan","1207010205"
"6","1207010206","Etylendiklorid, 1,2-dikloretan","1207010206"
"6","1207010207","1,1-Dikloretan","1207010207"
"6","1207010208","1,1,1-Trikloretan","1207010208"
"6","1207010209","1,1,2-Trikloretan","1207010209"
"6","1207010210","1,1,2,2-Tetrakloretan, acetylentetraklorid","1207010210"
"6","1207010211","Pentakloretan","1207010211"
"6","1207010212","Hexakloretan","1207010212"
"6","1207010213","1-Klorpropan","1207010213"
"6","1207010214","2-Klorpropan, isopropylklorid","1207010214"
"6","1207010215","1,2-Diklorpropan, etylendiklorid","1207010215"
"6","1207010216","1,2,3-Triklorpropan","1207010216"
"6","1207010299","Andre klorerte derivater","1207010299"
"6","1207010301","Brommetan, metylbromid, monobrommetan","1207010301"
"6","1207010302","Brometan, etylbromid","1207010302"
"6","1207010303","1,2-Dibrometan, etylendibromid","1207010303"
"6","1207010304","1,1,2,2-Tetrabrometan","1207010304"
"6","1207010305","Bromoform, tribrommetan","1207010305"
"6","1207010306","1,2-Dibrometan, etylendibromid","1207010306"
"6","1207010307","Dibromokloropropan, DBCP","1207010307"
"6","1207010399","Andre bromerte derivater","1207010399"
"6","1207010401","Metyljodid, jodmetan","1207010401"
"6","1207010499","Andre jodderivater","1207010499"
"6","1207010501","Bromklormetan","1207010501"
"6","1207010502","Klordifluormetan R22","1207010502"
"6","1207010503","Diklordifluormetan R12 (Freon 12)","1207010503"
"6","1207010504","Triklorfluormetan R11","1207010504"
"6","1207010505","Bromklordifluormetan R12B1","1207010505"
"6","1207010506","Bromtrifluormetan R13B1","1207010506"
"6","1207010507","Diklortetrafluoretan R114","1207010507"
"6","1207010508","Dibromtetrafluoretan R113B2","1207010508"
"6","1207010509","1,1,2-Triklor-1,2,2-trifluoretan","1207010509"
"6","1207010510","1,1,2,2-Tetraklor-2,2-difluoretan","1207010510"
"6","1207010511","1,1,2,2-Tetraklor-1,2-difluoretan","1207010511"
"6","1207010599","Andre blannede halogenerte derivater","1207010599"
"6","1207019999","Andre halogenerte derivater av mettede alifatiske kullvannstoff forbindelser","1207019999"
"6","1207020101","Fluoretylen, vinylfluorid","1207020101"
"6","1207020102","1,1-Difluoretylen, vinylidenfluorid","1207020102"
"6","1207020199","Andre fluorerte derivater","1207020199"
"6","1207020201","Vinylklorid, monokloreten, MVC","1207020201"
"6","1207020202","Acetylendiklorid, 1,2-dikloretylen, cis- og  trans-form","1207020202"
"6","1207020203","Trikloreten, trikloretylen, tri","1207020203"
"6","1207020204","Tetrakloretylen, perkloretylen","1207020204"
"6","1207020205","2-propenylklorid, klorpropylen","1207020205"
"6","1207020206","Kloropren, (2-klor-1,3-butadien)","1207020206"
"6","1207020299","Andre klorerte derivater","1207020299"
"6","1207020301","Etylenbromid","1207020301"
"6","1207020302","Vinylbromid","1207020302"
"6","1207020399","Andre bromerte derivater","1207020399"
"6","1207029999","Andre halogenerte derivater av umettede alifatiske kullvannstoffer","1207029999"
"6","1207030201","Hexaklorcyklohexan (Lindan)","1207030201"
"6","1207030202","Klorcyklopropan","1207030202"
"6","1207030203","Heptaklor","1207030203"
"6","1207030204","Klordan","1207030204"
"6","1207030205","Aldrin","1207030205"
"6","1207030206","Dieldrin","1207030206"
"6","1207030207","Toxafen, klorkamfen","1207030207"
"6","1207030208","Hexaklorcyklopendadien","1207030208"
"6","1207030299","Andre klorerte derivater","1207030299"
"6","1207030301","Bromcyklorpropan","1207030301"
"6","1207030302","Dibromcyklohexan","1207030302"
"6","1207030303","Dibromcyklopropan","1207030303"
"6","1207030399","Andre bromerte derivater","1207030399"
"6","1207039999","Andre alicykliske hydrokarboner","1207039999"
"6","1207040201","Klorbenzen","1207040201"
"6","1207040202","1,2-Diklorbenzen","1207040202"
"6","1207040203","1,4-Diklorbensen","1207040203"
"6","1207040204","Triklorbenzen","1207040204"
"6","1207040205","Polyklorerade bifenyler, PCB (polyklorofenyler)","1207040205"
"6","1207040206","Klornaftalen","1207040206"
"6","1207040207","Bensylklorid (klortoluen)","1207040207"
"6","1207040208","DDT (diklorodifenyltrikloretan)","1207040208"
"6","1207040209","Endosulfan","1207040209"
"6","1207040210","Hexaklorbenzen, perklorbenzen","1207040210"
"6","1207040299","Andre klorerte derivater","1207040299"
"6","1207040301","Brombenzen","1207040301"
"6","1207040302","Brombenzen","1207040302"
"6","1207040399","Andre bromerte derivater","1207040399"
"6","1207040401","Jodtoluen","1207040401"
"6","1207040499","Andre joderte derivater","1207040499"
"6","1207049999","Andre halogenerte derivater av aromatiske kullvannstoff forbindelser","1207049999"
"6","1207050201","Klorpyridiner","1207050201"
"6","1207050202","Klorkinoliner","1207050202"
"6","1207050203","2,3,6,7-Tetraklordibensodioxin (TCDD)","1207050203"
"6","1207050299","Andre klorerte derivater","1207050299"
"6","1207059999","Andre halogenerte derivater av heterocykliske forbindelser","1207059999"
"6","1207999999","Andre halogenerte derivater av kullvannstoff forbindelser","1207999999"
"6","1208010001","Metylalkohol, metanol, tresprit","1208010001"
"6","1208010002","Etylalkohol, etanol, vinsprit","1208010002"
"6","1208010003","n-Propanol, n-propylalkohol","1208010003"
"6","1208010004","Isopropylalkohol, isopropanol, 2-propanol","1208010004"
"6","1208010005","1-butanol, normal butylalkohol, propylkarbinol","1208010005"
"6","1208010006","2-Butanol, sekundær butylalkohol, metyletylkarbinol","1208010006"
"6","1208010007","Isobutanol, isobutylalkohol, isopropylkarbinol","1208010007"
"6","1208010008","Tertiær butanol, tertiær butylalkohol, trimetylkarbinol","1208010008"
"6","1208010009","Amylalkohol, pentanol","1208010009"
"6","1208010010","Hexanol","1208010010"
"6","1208010011","Kaprylalkohol, sekundær oktylalkohol, oktanol-2","1208010011"
"6","1208010012","2-Etylhexanol","1208010012"
"6","1208010013","Nonylalkohol","1208010013"
"6","1208010014","Dekylalkohol","1208010014"
"6","1208010015","Dodekanol, laurylalkohol","1208010015"
"6","1208010016","Cetylalkohol, hexadekanol","1208010016"
"6","1208010017","Allylalkohol, propenol","1208010017"
"6","1208010018","Glycerol, glycerin, 1,2,3-trihydroxipropan","1208010018"
"6","1208010019","Pentaerytritol, pentaerytrit","1208010019"
"6","1208010020","Hexitol, sorbitol, mannitol","1208010020"
"6","1208010021","4-Metyl-2-pentanol","1208010021"
"6","1208010022","Polyvinylalkohol, vinylalkoholplast","1208010022"
"6","1208010023","Isovinylalkohol","1208010023"
"6","1208010024","Propargylalkohol","1208010024"
"6","1208010025","Resinolalkohol","1208010025"
"6","1208010099","Andre alifatiske alkoholer","1208010099"
"6","1208010101","2-Kloretanol","1208010101"
"6","1208010102","Dikofol","1208010102"
"6","1208010199","Andre halogenerte derivater av alifatiske alkoholer","1208010199"
"6","1208010201","Nitroglycerin, nitroglycerol","1208010201"
"6","1208010299","Andre nitrerte derivater av alifatiske alkoholer","1208010299"
"6","1208019999","Andre derivater av alifatiske alkoholer og polyalkoholer","1208019999"
"6","1208020001","Cyklohexanol, hexalin, hexahydrofenol","1208020001"
"6","1208020002","Metylcyklohexanol, metylhexalin, hexahydrokresol","1208020002"
"6","1208020003","Inositol, inosit","1208020003"
"6","1208029999","Andre alicykliske alkoholer og polyalkoholer","1208029999"
"6","1208030001","Bensylalkohol","1208030001"
"6","1208030002","ß-Fenyletylalkohol","1208030002"
"6","1208039999","Andre aromatiske alkoholer og polyalkoholer","1208039999"
"6","1208040001","Furfurylalkohol","1208040001"
"6","1208040002","Tiofenalkohol","1208040002"
"6","1208040003","Tetrahydrofurfurylalkohol","1208040003"
"6","1208049999","Andre heterocykliske alkoholer og polyalkoholer","1208049999"
"6","1208999999","Andre alkoholer og polyalkoholer","1208999999"
"6","1209010001","Etylenglykol, 1,2-dihydrooxietan","1209010001"
"6","1209010002","Dietylenglykol, 2,2-dihydroxidietyleter","1209010002"
"6","1209010003","Trietylenglykol","1209010003"
"6","1209010004","Polyetylenglykol","1209010004"
"6","1209010005","Propylenglykol, 1,2-dihydroxipropan","1209010005"
"6","1209010006","Trimetylenglykol","1209010006"
"6","1209010007","Dipropylenglykol","1209010007"
"6","1209010008","Tripropylenglykol","1209010008"
"6","1209010009","Polypropylenglykol","1209010009"
"6","1209010010","Butenglykol","1209010010"
"6","1209010011","Polybutenglykol","1209010011"
"6","1209010012","Hexylenglykol (2-metyl-2,4-pentandiol)","1209010012"
"6","1209010013","2-Etyl-1,3-hexandiol","1209010013"
"6","1209010014","Hydrokinon","1209010014"
"6","1209019999","Andre alifatiske glykoler","1209019999"
"6","1209020001","Cyklohexandiol","1209020001"
"6","1209029999","Andre alicykliske glykoler","1209029999"
"6","1209030001","Styrenglykol (1-fenyl-1,2-etandiol)","1209030001"
"6","1209039999","Andre aromatiske glykoler","1209039999"
"6","1209999999","Andre glykoler","1209999999"
"6","1210000101","Fenoler, karbolsyrer","1210000101"
"6","1210000102","Pyrokatechol (1,2-dihydroxibenzen)","1210000102"
"6","1210000103","Resorcinol (1,3-dihydroxibenzen)","1210000103"
"6","1210000104","Hydrokinon (1,4-dihydroxibenzen)","1210000104"
"6","1210000105","Pyrogallol, 1,2,3-trihydroxibenzen","1210000105"
"6","1210000106","Kresol","1210000106"
"6","1210000107","Xylenol","1210000107"
"6","1210000108","o-Fenylfenol (2-hydroxidifenyl)","1210000108"
"6","1210000109","Bisfenol A","1210000109"
"6","1210000110","Tymol, 3-oxicymol","1210000110"
"6","1210000111","Karvakrol, 2-hydroxicymen","1210000111"
"6","1210000112","a-Naftol, 1-naftol","1210000112"
"6","1210000113","ß-Naftol, 2-naftol","1210000113"
"6","1210000114","Hydroxipyridin","1210000114"
"6","1210000115","Hydroxikinolin","1210000115"
"6","1210000116","Tiofenol, fenyltiol, fenylmerkaptan","1210000116"
"6","1210000117","Antranol (9-hydroxiantracen)","1210000117"
"6","1210000201","2,4-diklorfenol","1210000201"
"6","1210000202","2,4,5-triklorfenol","1210000202"
"6","1210000203","4-Klorkresol, p-klor-m-kresol","1210000203"
"6","1210000204","Pentaklorfenol och pentaklorfenater","1210000204"
"6","1210000205","Bromfenoler","1210000205"
"6","1210000206","Jodfenoler","1210000206"
"6","1210000299","Andre halogenerte fenolderivater","1210000299"
"6","1210999999","Andre fenoler","1210999999"
"6","1211010101","Dimetyleter","1211010101"
"6","1211010102","Metyletyleter","1211010102"
"6","1211010103","Dietyleter, eter","1211010103"
"6","1211010104","Isopropyleter, diisopropyleter","1211010104"
"6","1211010105","Dibutyleter","1211010105"
"6","1211010106","Divinyleter","1211010106"
"6","1211010107","Metylvinyleter","1211010107"
"6","1211010108","Dioxan, 1,4-dietylendioxid","1211010108"
"6","1211010109","Glyceroleter","1211010109"
"6","1211010110","Metylcellulosa","1211010110"
"6","1211010111","Etylcellulosa","1211010111"
"6","1211010112","Hydroxietylcellulosa","1211010112"
"6","1211010113","Hydroxipropylmetylcellulosa","1211010113"
"6","1211010199","Andre alifatiske eterer","1211010199"
"6","1211010201","Klormetylmetyleter","1211010201"
"6","1211010202","Diklordimetyleter","1211010202"
"6","1211010203","2,2-Diklordietyleter","1211010203"
"6","1211010204","2,2-Diklordiisopropyleter","1211010204"
"6","1211010205","Eterdikloretyleter (klorex)","1211010205"
"6","1211010206","Kloretylmetyleter","1211010206"
"6","1211010299","Andre halogenerte derivater av alifatiske eterer","1211010299"
"6","1211019999","Andre alifatiske eterer","1211019999"
"6","1211020101","Etylenglykolmonometyleter, metyletylglykol, metylcellosolv","1211020101"
"6","1211020102","Etylenglykolmonoetyleter, cellosolv","1211020102"
"6","1211020103","Etylenglykolmonopropyleter","1211020103"
"6","1211020104","Etylenglykolmonoisopropyleter","1211020104"
"6","1211020105","Etylenglykolmonobutyleter, butyletylglykol, bytulcellosolv","1211020105"
"6","1211020106","Etylenglykoldietyleter","1211020106"
"6","1211020107","Etylenglykolmonofenyleter","1211020107"
"6","1211020108","Dietylenglykolmonometyleter","1211020108"
"6","1211020109","Dietylenglykolmonoetyleter, karbitol","1211020109"
"6","1211020110","Dietylenglykolmonobutyleter","1211020110"
"6","1211020111","Trietylenglykolmonoetyleter","1211020111"
"6","1211020112","Trietylenglykolmonobutyleter","1211020112"
"6","1211020199","Trietylenglykolmonobutyleter","1211020199"
"6","1211020201","Propylenglykolmonometyleter","1211020201"
"6","1211020202","Propylenglykolmonoetyleter","1211020202"
"6","1211020203","Propylenglykolmonoisopropyleter","1211020203"
"6","1211020204","Propylenglykolmonobutyleter","1211020204"
"6","1211020205","Dipropylenglykolmonometyleter","1211020205"
"6","1211020206","Dipropylenglykolmonobutyleter","1211020206"
"6","1211020207","Tripropylenglykolmonometyleter","1211020207"
"6","1211020208","Tripropylenglykolmonoetyleter","1211020208"
"6","1211020299","Andre  propylenglykoleterer","1211020299"
"6","1211020301","Butylglykolmonmetyleter","1211020301"
"6","1211020302","Butylenglykolmonoetyleter","1211020302"
"6","1211020303","Butylenglykolmonobutyleter","1211020303"
"6","1211020399","Andre butylenglykoleterer","1211020399"
"6","1211029999","Andre glykoleterer","1211029999"
"6","1211040001","Benzyleter","1211040001"
